booking_id,customer_id,hotel_id,room_id,created_at,checkin_date,checkout_date,nights,currency,total_amount,status,source
B001581,C01029,H003,H003-R024,2025-01-08,2025-01-10,2025-01-16,6,EUR,1144.4,checked_out,mobile
B001582,C00173,H001,H001-R013,2025-01-02,2025-01-25,2025-01-30,5,EUR,980.69,confirmed,mobile
B001583,C02119,H008,H008-R025,2025-02-04,2025-03-01,2025-03-06,5,EUR,747.03,checked_out,web
B001584,C02051,H004,H004-R005,2025-05-10,2025-05-25,2025-05-29,4,EUR,583.5,confirmed,mobile
B001585,C02852,H002,H002-R020,2025-02-20,2025-03-01,2025-03-02,1,EUR,181.89,confirmed,mobile
B001586,C02766,H007,H007-R013,2025-01-04,2025-01-23,2025-01-29,6,GBP,1078.59,confirmed,expedia
B001587,C02105,H002,H002-R017,2025-03-14,2025-03-28,2025-03-30,2,GBP,338.5,checked_out,web
B001588,C00813,H005,H005-R006,2025-03-02,2025-03-19,2025-03-22,3,EUR,481.98,checked_out,mobile
B001589,C00082,H002,H002-R015,2025-04-24,2025-05-14,2025-05-18,4,EUR,854.23,cancelled,web
B001590,C02814,H001,H001-R009,2025-07-10,2025-07-25,2025-07-29,4,EUR,833.57,checked_out,expedia
B001591,C02369,H002,H002-R005,2025-05-22,2025-06-16,2025-06-18,2,USD,247.9,confirmed,booking.com
B001592,C01056,H007,H007-R002,2025-03-15,2025-04-09,2025-04-12,3,USD,470.09,confirmed,mobile
B001593,C00437,H001,H001-R004,2025-07-11,2025-07-20,2025-07-24,4,EUR,787.38,confirmed,walk_in
B001594,C02702,H002,H002-R021,2025-03-22,2025-04-07,2025-04-10,3,GBP,670.82,confirmed,walk_in
B001595,C00257,H006,H006-R020,2025-03-12,2025-03-15,2025-03-20,5,EUR,735.15,confirmed,expedia
B001596,C01213,H005,H005-R023,2025-05-29,2025-06-04,2025-06-07,3,EUR,421.02,no_show,booking.com
B001597,C02097,H002,H002-R002,2025-01-24,2025-02-12,2025-02-14,2,GBP,372.52,confirmed,mobile
B001598,C01206,H005,H005-R009,2025-07-12,2025-08-06,2025-08-10,4,USD,563.95,confirmed,booking.com
B001599,C01013,H004,H004-R003,2025-06-07,2025-06-09,2025-06-13,4,EUR,717.44,confirmed,walk_in
B001600,C00900,H007,H007-R015,2025-06-06,2025-06-24,2025-06-27,3,EUR,384.43,confirmed,booking.com
B001601,C01512,H001,H001-R023,2025-04-09,2025-04-15,2025-04-17,2,EUR,271.3,confirmed,walk_in
B001602,C01389,H003,H003-R006,2025-04-12,2025-05-02,2025-05-07,5,EUR,1086.28,confirmed,walk_in
B001603,C02337,H003,H003-R003,2025-06-13,2025-07-02,2025-07-06,4,EUR,623.75,confirmed,walk_in
B001604,C01820,H005,H005-R017,2025-02-24,2025-03-19,2025-03-24,5,GBP,881.02,cancelled,booking.com
B001605,C02855,H007,H007-R022,2025-07-18,2025-07-22,2025-07-24,2,EUR,403.94,confirmed,walk_in
B001606,C02819,H005,H005-R009,2025-02-20,2025-03-14,2025-03-17,3,EUR,505.96,cancelled,walk_in
B001607,C02691,H001,H001-R020,2025-01-07,2025-01-27,2025-01-28,1,USD,189.97,confirmed,walk_in
B001608,C01656,H008,H008-R023,2025-01-03,2025-01-04,2025-01-05,1,EUR,220.35,confirmed,walk_in
B001609,C00579,H005,H005-R013,2025-04-15,2025-05-05,2025-05-08,3,EUR,419.9,checked_out,mobile
B001610,C01440,H004,H004-R015,2025-06-16,2025-06-20,2025-06-22,2,EUR,380.45,checked_out,mobile
B001611,C00759,H004,H004-R006,2025-02-04,2025-02-09,2025-02-11,2,EUR,340.62,checked_out,booking.com
B001612,C00858,H007,H007-R017,2025-04-18,2025-05-02,2025-05-07,5,EUR,618.68,confirmed,mobile
B001613,C01229,H004,H004-R004,2025-01-16,2025-01-21,2025-01-24,3,USD,527.47,checked_out,mobile
B001614,C00780,H006,H006-R022,2025-02-15,2025-02-16,2025-02-18,2,USD,332.81,confirmed,booking.com
B001615,C00635,H006,H006-R014,2025-02-14,2025-03-01,2025-03-05,4,USD,521.7,cancelled,web
B001616,C02893,H004,H004-R003,2025-05-04,2025-05-15,2025-05-17,2,EUR,390.88,checked_out,web
B001617,C01205,H006,H006-R015,2025-04-29,2025-05-17,2025-05-21,4,EUR,598.02,checked_out,web
B001618,C00431,H001,H001-R018,2025-04-27,2025-04-30,2025-05-04,4,EUR,839.4,cancelled,booking.com
B001619,C02308,H004,H004-R015,2025-01-17,2025-02-09,2025-02-11,2,EUR,321.57,checked_out,booking.com
B001620,C01043,H001,H001-R022,2025-01-08,2025-01-14,2025-01-18,4,GBP,754.11,confirmed,web
B001621,C01229,H007,H007-R013,2025-02-19,2025-02-19,2025-02-24,5,EUR,1015.11,confirmed,web
B001622,C00191,H003,H003-R023,2025-01-25,2025-02-14,2025-02-18,4,EUR,685.26,confirmed,booking.com
B001623,C00660,H002,H002-R016,2025-07-02,2025-07-23,2025-07-25,2,USD,373.6,confirmed,web
B001624,C02486,H003,H003-R020,2025-01-02,2025-01-07,2025-01-08,1,EUR,128.79,checked_out,web
B001625,C00107,H008,H008-R019,2025-05-12,2025-05-15,2025-05-18,3,EUR,455.54,confirmed,booking.com
B001626,C00684,H005,H005-R011,2025-06-27,2025-07-21,2025-07-22,1,USD,210.25,confirmed,expedia
B001627,C01053,H007,H007-R024,2025-02-18,2025-03-14,2025-03-16,2,EUR,394.57,checked_out,walk_in
B001628,C01662,H001,H001-R010,2025-05-24,2025-05-29,2025-05-30,1,USD,146.49,checked_out,web
B001629,C00869,H002,H002-R025,2025-04-20,2025-05-15,2025-05-18,3,EUR,378.5,cancelled,web
B001630,C00072,H004,H004-R022,2025-04-10,2025-04-27,2025-04-30,3,EUR,540.64,confirmed,mobile
B001631,C00962,H007,H007-R004,2025-06-28,2025-07-24,2025-07-20,4,EUR,704.59,confirmed,walk_in
B001632,C01047,H002,H002-R004,2025-05-03,2025-05-08,2025-05-12,4,EUR,524.32,checked_out,walk_in
B001633,C02371,H008,H008-R022,2025-02-19,2025-02-25,2025-03-01,4,EUR,830.7,confirmed,mobile
B001634,C00036,H005,H005-R019,2025-01-09,2025-01-24,2025-01-28,4,USD,647.28,no_show,walk_in
B001635,C01255,H003,H003-R002,2025-04-23,2025-04-23,2025-04-24,1,EUR,193.72,confirmed,expedia
B001636,C02730,H001,H001-R022,2025-03-06,2025-03-08,2025-03-11,3,EUR,508.5,checked_out,walk_in
B001637,C01331,H008,H008-R017,2025-06-03,2025-06-27,2025-06-28,1,EUR,213.79,confirmed,booking.com
B001638,C00448,H002,H002-R023,2025-01-18,2025-02-09,2025-02-14,5,EUR,1104.52,no_show,booking.com
B001639,C00587,H002,H002-R020,2025-03-02,2025-03-08,2025-03-10,2,EUR,389.59,checked_out,booking.com
B001640,C02571,H002,H002-R006,2025-07-15,2025-07-19,2025-07-23,4,EUR,502.37,confirmed,booking.com
B001641,C00516,H008,H008-R009,2025-01-15,2025-01-18,2025-01-24,6,EUR,1205.33,cancelled,web
B001642,C00271,H003,H003-R012,2025-02-04,2025-02-13,2025-02-17,4,EUR,681.83,confirmed,walk_in
B001643,C02163,H001,H001-R025,2025-04-10,2025-05-01,2025-05-04,3,USD,529.29,confirmed,booking.com
B001644,C02426,H007,H007-R014,2025-03-03,2025-03-20,2025-03-23,3,EUR,410.48,no_show,expedia
B001645,C02700,H002,H002-R013,2025-03-06,2025-03-28,2025-03-30,2,EUR,384.78,confirmed,expedia
B001646,C02747,H008,H008-R025,2025-04-05,2025-04-16,2025-04-18,2,USD,398.46,confirmed,mobile
B001647,C00861,H001,H001-R014,2025-03-29,2025-04-09,2025-04-11,2,EUR,388.7,checked_out,booking.com
B001648,C00147,H005,H005-R006,2025-02-04,2025-02-18,2025-02-21,3,EUR,423.2,confirmed,booking.com
B001649,C01335,H004,H004-R012,2025-06-20,2025-07-02,2025-07-05,3,EUR,497.53,confirmed,expedia
B001650,C02463,H007,H007-R017,2025-07-14,2025-07-17,2025-07-20,3,EUR,594.45,confirmed,web
B001651,C00882,H007,H007-R001,2025-07-08,2025-07-19,2025-07-25,6,USD,849.62,confirmed,walk_in
B001652,C01654,H003,H003-R011,2025-07-13,2025-08-05,2025-08-08,3,USD,397.78,confirmed,walk_in
B001653,C01553,H006,H006-R019,2025-04-05,2025-04-26,2025-04-29,3,EUR,563.51,checked_out,expedia
B001654,C02473,H006,H006-R001,2025-05-14,2025-06-02,2025-06-07,5,GBP,1040.68,checked_out,booking.com
B001655,C02155,H002,H002-R020,2025-05-15,2025-06-07,2025-06-09,2,EUR,422.49,confirmed,walk_in
B001656,C02927,H002,H002-R024,2025-05-30,2025-06-11,2025-06-14,3,EUR,611.14,confirmed,expedia
B001657,C01756,H001,H001-R001,2025-07-17,2025-08-07,2025-08-09,2,USD,239.43,confirmed,expedia
B001658,C00062,H008,H008-R016,2025-04-09,2025-04-20,2025-04-22,2,EUR,328.01,cancelled,web
B001659,C02853,H006,H006-R018,2025-01-06,2025-01-30,2025-01-31,1,USD,214.11,checked_out,booking.com
B001660,C00167,H005,H005-R025,2025-01-06,2025-01-14,2025-01-16,2,EUR,258.11,confirmed,expedia
B001661,C01111,H008,H008-R013,2025-06-08,2025-06-27,2025-06-29,2,EUR,441.02,no_show,booking.com
B001662,C01801,H006,H006-R013,2025-04-11,2025-04-21,2025-04-25,4,EUR,828.07,confirmed,booking.com
B001663,C01543,H006,H006-R015,2025-07-19,2025-07-22,2025-07-26,4,EUR,752.07,confirmed,expedia
B001664,C01090,H001,H001-R019,2025-06-06,2025-06-11,2025-06-15,4,EUR,585.97,confirmed,walk_in
B001665,C01725,H007,H007-R011,2025-05-04,2025-05-09,2025-05-13,4,EUR,780.01,checked_out,booking.com
B001666,C01724,H008,H008-R001,2025-04-25,2025-04-25,2025-04-28,3,GBP,559.36,confirmed,web
B001667,C02271,H005,H005-R002,2025-01-23,2025-02-02,2025-02-03,1,GBP,121.2,checked_out,booking.com
B001668,C00767,H005,H005-R013,2025-05-20,2025-06-11,2025-06-13,2,USD,363.25,confirmed,web
B001669,C00321,H005,H005-R005,2025-04-02,2025-04-14,2025-04-18,4,USD,562.38,confirmed,web
B001670,C00655,H003,H003-R009,2025-02-23,2025-03-17,2025-03-21,4,EUR,584.34,confirmed,web
B001671,C00267,H004,H004-R021,2025-01-28,2025-02-18,2025-02-22,4,EUR,742.95,confirmed,expedia
B001672,C00415,H006,H006-R011,2025-04-21,2025-05-02,2025-05-05,3,USD,661.69,confirmed,expedia
B001673,C00608,H006,H006-R014,2025-07-07,2025-07-21,2025-07-24,3,EUR,563.52,checked_out,walk_in
B001674,C01725,H006,H006-R024,2025-03-29,2025-04-23,2025-04-28,5,EUR,906.14,confirmed,booking.com
B001675,C02544,H008,H008-R025,2025-05-17,2025-05-18,2025-05-19,1,USD,140.14,checked_out,mobile
B001676,C00062,H001,H001-R019,2025-02-04,2025-02-24,2025-03-03,7,USD,948.94,checked_out,walk_in
B001677,C00588,H004,H004-R019,2025-06-01,2025-06-07,2025-06-10,3,EUR,620.8,confirmed,mobile
B001678,C01893,H004,H004-R018,2025-04-08,2025-04-19,2025-04-20,1,EUR,203.46,confirmed,web
B001679,C00568,H002,H002-R023,2025-01-20,2025-02-12,2025-02-13,1,EUR,149.88,confirmed,mobile
B001680,C00713,H005,H005-R006,2025-02-25,2025-02-26,2025-02-28,2,EUR,310.73,cancelled,booking.com
B001681,C02606,H006,H006-R008,2025-02-20,2025-03-04,2025-03-08,4,EUR,733.39,cancelled,walk_in
B001682,C01874,H004,H004-R005,2025-03-25,2025-04-09,2025-04-11,2,EUR,320.49,confirmed,expedia
B001683,C00108,H002,H002-R024,2025-05-17,2025-06-05,2025-06-06,1,GBP,128.89,confirmed,booking.com
B001684,C01882,H006,H006-R024,2025-05-09,2025-05-22,2025-05-24,2,EUR,361.17,no_show,booking.com
B001685,C00435,H005,H005-R007,2025-04-03,2025-04-07,2025-04-11,4,EUR,735.95,confirmed,web
B001686,C00722,H003,H003-R023,2025-07-03,2025-07-24,2025-07-31,7,GBP,1012.41,cancelled,web
B001687,C01680,H007,H007-R008,2025-04-10,2025-04-26,2025-04-27,1,EUR,133.16,confirmed,mobile
B001688,C02093,H001,H001-R009,2025-06-20,2025-06-21,2025-06-22,1,EUR,148.83,checked_out,web
B001689,C01856,H008,H008-R024,2025-04-26,2025-05-07,2025-05-11,4,EUR,762.86,checked_out,walk_in
B001690,C00579,H005,H005-R012,2025-01-26,2025-02-06,2025-02-07,1,EUR,214.88,checked_out,web
B001691,C00039,H003,H003-R002,2025-07-04,2025-07-21,2025-07-26,5,EUR,986.11,confirmed,walk_in
B001692,C02932,H007,H007-R011,2025-01-24,2025-02-11,2025-02-16,5,EUR,647.03,cancelled,mobile
B001693,C02793,H007,H007-R003,2025-01-19,2025-01-25,2025-02-01,7,USD,865.52,checked_out,web
B001694,C00198,H008,H008-R023,2025-03-12,2025-03-16,2025-03-19,3,GBP,405.04,checked_out,web
B001695,C00250,H005,H005-R015,2025-02-17,2025-03-12,2025-03-14,2,EUR,432.71,checked_out,booking.com
B001696,C00291,H002,H002-R006,2025-07-20,2025-08-13,2025-08-17,4,GBP,602.13,checked_out,web
B001697,C02544,H002,H002-R006,2025-01-17,2025-01-25,2025-01-29,4,EUR,676.7,confirmed,mobile
B001698,C01468,H005,H005-R012,2025-03-11,2025-03-24,2025-03-25,1,EUR,143.02,checked_out,expedia
B001699,C01415,H008,H008-R011,2025-05-01,2025-05-20,2025-05-25,5,EUR,994.93,confirmed,web
B001700,C01505,H003,H003-R023,2025-05-24,2025-06-09,2025-06-12,3,EUR,377.27,confirmed,booking.com
B001701,C01657,H002,H002-R018,2025-05-18,2025-05-23,2025-05-28,5,EUR,757.48,confirmed,web
B001702,C01403,H005,H005-R018,2025-01-01,2025-01-10,2025-01-14,4,EUR,766.78,confirmed,expedia
B001703,C02824,H005,H005-R019,2025-03-04,2025-03-29,2025-03-31,2,USD,404.01,checked_out,booking.com
B001704,C02645,H006,H006-R018,2025-02-27,2025-03-06,2025-03-12,6,GBP,1253.27,checked_out,expedia
B001705,C01488,H006,H006-R024,2025-02-27,2025-03-13,2025-03-19,6,EUR,820.16,confirmed,web
B001706,C00767,H006,H006-R023,2025-01-02,2025-01-23,2025-01-25,2,USD,363.21,checked_out,booking.com
B001707,C00748,H005,H005-R005,2025-07-19,2025-07-25,2025-07-30,5,USD,921.63,confirmed,walk_in
B001708,C00999,H008,H008-R012,2025-01-01,2025-01-22,2025-01-23,1,EUR,190.72,confirmed,web
B001709,C02095,H006,H006-R023,2025-06-27,2025-07-05,2025-07-06,1,EUR,176.94,checked_out,expedia
B001710,C01388,H008,H008-R005,2025-05-08,2025-06-02,2025-06-05,3,EUR,559.33,checked_out,mobile
B001711,C01097,H005,H005-R008,2025-02-17,2025-02-26,2025-02-27,1,EUR,182.47,confirmed,booking.com
B001712,C01305,H001,H001-R014,2025-02-25,2025-03-01,2025-03-02,1,EUR,211.78,confirmed,walk_in
B001713,C01404,H008,H008-R020,2025-06-23,2025-06-27,2025-06-29,2,EUR,370.78,no_show,walk_in
B001714,C01785,H007,H007-R024,2025-05-16,2025-05-19,2025-05-23,4,EUR,601.49,confirmed,web
B001715,C00773,H004,H004-R012,2025-01-03,2025-01-12,2025-01-17,5,EUR,970.55,checked_out,walk_in
B001716,C02977,H001,H001-R010,2025-05-28,2025-06-01,2025-06-07,6,EUR,1116.11,confirmed,expedia
B001717,C02522,H005,H005-R001,2025-06-19,2025-06-22,2025-06-25,3,USD,604.83,confirmed,web
B001718,C00682,H003,H003-R013,2025-03-14,2025-03-16,2025-03-19,3,GBP,431.63,confirmed,expedia
B001719,C01676,H001,H001-R013,2025-07-03,2025-07-21,2025-07-22,1,EUR,177.21,confirmed,web
B001720,C00789,H007,H007-R005,2025-03-13,2025-04-03,2025-04-07,4,EUR,585.08,checked_out,expedia
B001721,C01766,H001,H001-R015,2025-04-07,2025-04-23,2025-04-26,3,USD,647.75,checked_out,booking.com
B001722,C01399,H002,H002-R025,2025-05-13,2025-05-22,2025-05-23,1,EUR,119.89,no_show,booking.com
B001723,C01957,H003,H003-R017,2025-04-27,2025-05-07,2025-05-10,3,EUR,497.19,checked_out,mobile
B001724,C02423,H002,H002-R003,2025-06-10,2025-06-13,2025-06-16,3,EUR,468.28,cancelled,expedia
B001725,C01183,H002,H002-R010,2025-06-09,2025-06-11,2025-06-12,1,USD,191.4,confirmed,mobile
B001726,C00505,H007,H007-R019,2025-05-30,2025-06-02,2025-06-03,1,EUR,201.65,confirmed,web
B001727,C01217,H008,H008-R004,2025-02-01,2025-02-08,2025-02-15,7,EUR,1498.63,confirmed,walk_in
B001728,C02025,H007,H007-R005,2025-07-04,2025-07-20,2025-07-23,3,EUR,471.47,confirmed,expedia
B001729,C00403,H004,H004-R006,2025-04-01,2025-04-11,2025-04-12,1,EUR,147.12,checked_out,walk_in
B001730,C00596,H003,H003-R009,2025-05-24,2025-06-18,2025-06-24,6,EUR,1286.91,cancelled,walk_in
B001731,C02165,H004,H004-R011,2025-04-29,2025-05-13,2025-05-16,3,EUR,567.22,no_show,expedia
B001732,C00037,H001,H001-R019,2025-04-12,2025-04-19,2025-04-26,7,USD,1270.15,confirmed,expedia
B001733,C00443,H008,H008-R024,2025-05-01,2025-05-19,2025-05-24,5,EUR,637.25,checked_out,walk_in
B001734,C00964,H006,H006-R013,2025-02-20,2025-03-10,2025-03-17,7,EUR,-1073.93,checked_out,expedia
B001735,C01945,H003,H003-R012,2025-06-13,2025-07-01,2025-07-05,4,EUR,780.53,checked_out,walk_in
B001736,C02338,H002,H002-R003,2025-02-27,2025-03-08,2025-03-12,4,EUR,826.61,checked_out,walk_in
B001737,C01077,H002,H002-R007,2025-07-10,2025-07-31,2025-08-06,6,USD,811.02,cancelled,expedia
B001738,C01354,H006,H006-R025,2025-04-20,2025-04-28,2025-05-03,5,EUR,980.07,checked_out,mobile
B001739,C02047,H003,H003-R022,2025-06-16,2025-07-03,2025-07-04,1,EUR,221.21,confirmed,booking.com
B001740,C02996,H003,H003-R009,2025-06-21,2025-07-12,2025-07-14,2,EUR,357.54,cancelled,booking.com
B001741,C02499,H004,H004-R008,2025-03-08,2025-03-20,2025-03-24,4,EUR,482.26,checked_out,booking.com
B001742,C02222,H001,H001-R014,2025-03-08,2025-03-28,2025-03-30,2,EUR,335.88,checked_out,web
B001743,C00388,H005,H005-R024,2025-05-21,2025-06-09,2025-06-11,2,GBP,257.13,cancelled,web
B001744,C01636,H008,H008-R003,2025-06-27,2025-07-15,2025-07-16,1,EUR,147.25,confirmed,walk_in
B001745,C02229,H003,H003-R017,2025-01-19,2025-01-22,2025-01-26,4,EUR,547.9,checked_out,web
B001746,C01996,H005,H005-R005,2025-03-23,2025-04-12,2025-04-15,3,USD,585.55,confirmed,walk_in
B001747,C01218,H002,H002-R018,2025-04-06,2025-04-08,2025-04-15,7,USD,1079.7,no_show,web
B001748,C02241,H003,H003-R023,2025-05-01,2025-05-22,2025-05-23,1,EUR,217.57,confirmed,walk_in
B001749,C02639,H004,H004-R018,2025-02-15,2025-02-22,2025-03-01,7,EUR,1433.26,confirmed,booking.com
B001750,C02310,H008,H008-R007,2025-05-04,2025-05-13,2025-05-18,5,EUR,680.53,checked_out,booking.com
B001751,C01739,H002,H002-R004,2025-05-17,2025-05-17,2025-05-23,6,EUR,1194.19,checked_out,web
B001752,C02928,H007,H007-R024,2025-01-07,2025-01-28,2025-02-02,5,EUR,1021.97,confirmed,expedia
B001753,C01936,H003,H003-R005,2025-03-28,2025-04-07,2025-04-10,3,EUR,473.4,confirmed,web
B001754,C00944,H002,H002-R008,2025-02-24,2025-03-13,2025-03-15,2,EUR,350.4,confirmed,mobile
B001755,C00702,H004,H004-R018,2025-04-07,2025-04-27,2025-04-29,2,EUR,351.78,confirmed,booking.com
B001756,C01853,H005,H005-R001,2025-06-16,2025-07-04,2025-07-05,1,EUR,135.15,confirmed,walk_in
B001757,C01653,H007,H007-R016,2025-01-11,2025-01-29,2025-01-30,1,EUR,198.82,cancelled,expedia
B001758,C00638,H005,H005-R011,2025-01-03,2025-01-10,2025-01-14,4,EUR,773.07,checked_out,web
B001759,C01911,H005,H005-R003,2025-01-07,2025-01-21,2025-01-22,1,USD,190.52,checked_out,web
B001760,C02172,H001,H001-R021,2025-02-20,2025-03-08,2025-03-12,4,USD,555.38,confirmed,walk_in
B001761,C01849,H002,H002-R008,2025-04-16,2025-04-19,2025-04-23,4,EUR,653.67,confirmed,booking.com
B001762,C02949,H004,H004-R003,2025-01-12,2025-01-22,2025-01-27,5,USD,992.92,cancelled,booking.com
B001763,C02552,H004,H004-R021,2025-07-01,2025-07-11,2025-07-13,2,EUR,271.63,confirmed,walk_in
B001764,C00593,H008,H008-R007,2025-03-15,2025-03-16,2025-03-20,4,EUR,823.08,confirmed,walk_in
B001765,C01298,H002,H002-R010,2025-05-23,2025-05-25,2025-05-28,3,EUR,446.03,confirmed,mobile
B001766,C02582,H004,H004-R013,2025-05-05,2025-05-06,2025-05-08,2,EUR,370.85,checked_out,walk_in
B001767,C01996,H004,H004-R013,2025-07-11,2025-07-28,2025-07-30,2,EUR,427.01,confirmed,web
B001768,C01972,H004,H004-R015,2025-07-03,2025-07-08,2025-07-14,6,USD,963.67,checked_out,mobile
B001769,C01496,H001,H001-R022,2025-03-20,2025-04-13,2025-04-16,3,EUR,653.61,cancelled,web
B001770,C01497,H003,H003-R005,2025-06-25,2025-06-28,2025-06-30,2,EUR,361.18,confirmed,booking.com
B001771,C02902,H003,H003-R001,2025-06-29,2025-07-02,2025-07-07,5,USD,869.66,cancelled,booking.com
B001772,C00317,H008,H008-R008,2025-07-16,2025-08-10,2025-08-11,1,EUR,158.34,checked_out,mobile
B001773,C00646,H001,H001-R011,2025-03-03,2025-03-13,2025-03-15,2,EUR,332.9,confirmed,walk_in
B001774,C00431,H002,H002-R024,2025-05-15,2025-05-30,2025-05-31,1,EUR,178.22,checked_out,web
B001775,C02890,H006,H006-R017,2025-04-26,2025-05-18,2025-05-22,4,GBP,492.81,checked_out,expedia
B001776,C02244,H007,H007-R009,2025-05-19,2025-05-27,2025-05-29,2,EUR,380.01,confirmed,walk_in
B001777,C01702,H005,H005-R017,2025-04-03,2025-04-25,2025-04-27,2,EUR,291.75,checked_out,expedia
B001778,C00464,H002,H002-R016,2025-01-14,2025-02-02,2025-02-04,2,EUR,240.79,checked_out,booking.com
B001779,C02518,H006,H006-R016,2025-04-16,2025-05-06,2025-05-09,3,USD,429.5,confirmed,booking.com
B001780,C02447,H008,H008-R009,2025-06-28,2025-07-04,2025-07-06,2,EUR,419.06,confirmed,web
B001781,C01591,H003,H003-R001,2025-03-23,2025-03-26,2025-03-31,5,EUR,1069.63,confirmed,expedia
B001782,C01420,H007,H007-R002,2025-01-28,2025-02-04,2025-02-08,4,USD,752.56,checked_out,booking.com
B001783,C00917,H004,H004-R010,2025-06-23,2025-06-28,2025-07-03,5,EUR,958.8,checked_out,walk_in
B001784,C01694,H007,H007-R023,2025-05-26,2025-06-03,2025-06-04,1,EUR,203.28,confirmed,walk_in
B001785,C01083,H002,H002-R021,2025-07-03,2025-07-25,2025-07-30,5,EUR,928.18,cancelled,expedia
B001786,C01353,H003,H003-R017,2025-03-22,2025-04-13,2025-04-14,1,EUR,172.91,confirmed,expedia
B001787,C00388,H008,H008-R024,2025-04-29,2025-05-22,2025-05-24,2,USD,399.96,confirmed,mobile
B001788,C01057,H006,H006-R013,2025-02-24,2025-03-21,2025-03-22,1,EUR,139.64,no_show,booking.com
B001789,C01839,H004,H004-R010,2025-04-12,2025-04-15,2025-04-19,4,GBP,885.08,checked_out,booking.com
B001790,C02287,H004,H004-R008,2025-01-11,2025-01-17,2025-01-19,2,EUR,428.84,confirmed,web
B001791,C01841,H004,H004-R021,2025-01-11,2025-01-18,2025-01-21,3,EUR,623.6,checked_out,mobile
B001792,C02426,H002,H002-R022,2025-01-14,2025-02-02,2025-02-06,4,USD,815.89,confirmed,web
B001793,C02219,H003,H003-R010,2025-06-26,2025-07-11,2025-07-13,2,EUR,434.09,confirmed,expedia
B001794,C02872,H006,H006-R021,2025-04-13,2025-04-20,2025-04-24,4,GBP,799.16,confirmed,web
B001795,C01730,H004,H004-R003,2025-06-16,2025-06-23,2025-06-26,3,EUR,514.85,checked_out,mobile
B001796,C01027,H003,H003-R006,2025-03-29,2025-04-20,2025-04-23,3,EUR,669.78,confirmed,mobile
B001797,C02128,H005,H005-R006,2025-07-07,2025-07-09,2025-07-10,1,EUR,169.62,confirmed,mobile
B001798,C01401,H003,H003-R019,2025-07-06,2025-07-17,2025-07-18,1,GBP,155.65,cancelled,booking.com
B001799,C01315,H005,H005-R007,2025-01-02,2025-01-15,2025-01-17,2,EUR,365.0,confirmed,web
B001800,C02910,H002,H002-R019,2025-06-20,2025-06-20,2025-06-22,2,GBP,318.5,checked_out,mobile
B001801,C00165,H007,H007-R011,2025-04-09,2025-04-28,2025-04-29,1,EUR,197.13,confirmed,mobile
B001802,C00567,H001,H001-R016,2025-06-20,2025-07-12,2025-07-17,5,USD,1003.81,checked_out,mobile
B001803,C02644,H002,H002-R003,2025-03-16,2025-04-04,2025-04-09,5,USD,877.34,confirmed,walk_in
B001804,C02742,H002,H002-R008,2025-06-27,2025-07-21,2025-07-22,1,USD,170.14,confirmed,expedia
B001805,C02048,H007,H007-R019,2025-03-16,2025-03-28,2025-04-02,5,USD,682.7,confirmed,expedia
B001806,C02052,H003,H003-R021,2025-06-02,2025-06-18,2025-06-19,1,EUR,151.47,confirmed,walk_in
B001807,C00768,H007,H007-R003,2025-07-06,2025-07-21,2025-07-22,1,EUR,165.59,confirmed,web
B001808,C01068,H001,H001-R004,2025-02-08,2025-02-09,2025-02-15,6,EUR,786.15,confirmed,walk_in
B001809,C02289,H003,H003-R015,2025-02-01,2025-02-02,2025-02-04,2,EUR,280.08,checked_out,web
B001810,C02059,H005,H005-R012,2025-07-11,2025-07-12,2025-07-19,7,EUR,1077.67,no_show,expedia
B001811,C00829,H005,H005-R023,2025-03-08,2025-03-24,2025-03-31,7,USD,1354.75,cancelled,web
B001812,C02586,H002,H002-R008,2025-03-30,2025-04-19,2025-04-21,2,EUR,446.89,confirmed,mobile
B001813,C01054,H001,H001-R005,2025-03-10,2025-03-31,2025-04-02,2,EUR,250.01,confirmed,expedia
