payment_id,booking_id,provider,status,amount,currency,transaction_date
P4Q64QDNDX,B004336,pos,captured,124.54,EUR,2025-04-03
PPJBMTIVD6,B003376,pos,captured,431.83,GBP,2025-01-17
PHYEOGKR1C,B004418,stripe,authorized,245.82,GBP,2025-04-17
PA6S07MC5B,B002827,pos,captured,404.8,EUR,2025-03-11
P3P0421NOX,B000893,adyen,captured,490.19,USD,2025-07-02
PER6WAU03R,B000816,paypal,refunded,296.26,ZZZ,2025-03-05
PQS8RQ19IR,B004291,paypal,refunded,402.18,EUR,2025-07-09
PXCP4ZK877,B003324,pos,captured,372.22,ZZZ,2025-07-10
P2VJT9XU3P,B001776,stripe,captured,380.01,EUR,2025-05-29
PAXG6W3MR8,B000281,paypal,captured,591.29,EUR,2025-02-12
PQIAATZJ6V,B004188,pos,captured,148.74,EUR,2025-04-24
PCMIVPV93N,B001512,paypal,captured,185.01,EUR,2025-02-04
PKN0HZ8NGF,B003541,stripe,authorized,877.79,EUR,2025-01-22
PXO1ZMHA7T,B002961,adyen,captured,348.52,EUR,2025-07-05
P4R4UQP3PL,B005085,stripe,captured,498.61,EUR,2025-03-26
PG57L2EJHG,B003396,paypal,failed,366.38,USD,2025-03-20
P2622SFS46,B003396,paypal,captured,523.4,USD,2025-03-19
P0FBUQPIP9,B003933,paypal,refunded,774.49,EUR,2025-01-15
PM8E2JRAZ3,B003215,adyen,captured,583.5,EUR,2025-04-02
PDYKA5O58X,B002772,stripe,captured,285.73,EUR,2025-04-01
PJ75RTNITF,B002772,paypal,captured,408.18,EUR,2025-04-09
PBZIJ0C9WW,B000398,paypal,failed,388.5,USD,2025-04-09
PPVSE6TF1J,B000398,paypal,captured,555.0,USD,2025-04-11
P9P02RF0MB,B001347,paypal,captured,178.23,EUR,2025-02-23
PUKD2Z1HCS,B001280,pos,captured,243.39,EUR,2025-06-09
P3J4RBWPAJ,B001163,pos,failed,361.27,GBP,2025-01-16
PHGF51KBPI,B005018,paypal,failed,409.56,EUR,2025-01-21
PRB8ILGLYP,B002247,stripe,captured,999.55,EUR,2025-05-31
PD7UJ14A7Z,B001105,adyen,failed,783.64,EUR,2025-06-04
P1FQYXDSBO,B001105,pos,chargeback,1119.48,EUR,2025-06-12
PY0KC7OGWR,B000455,stripe,failed,146.12,EUR,2025-01-23
PFN78XRQFQ,B000496,pos,captured,169.37,GBP,2025-07-02
PLPN7II9XQ,B001448,stripe,captured,332.03,EUR,2025-05-20
PS5N6L4NIX,B002081,paypal,captured,368.72,EUR,2025-01-12
PVGJUJCSPW,B002759,paypal,captured,190.11,USD,2025-04-08
PAM4M5ZP96,B003316,stripe,captured,533.06,EUR,2025-06-25
PVQVI8C1SX,B003316,pos,captured,761.51,EUR,2025-06-25
PHOC87TPIJ,B005666,paypal,captured,414.46,USD,2025-02-04
PV41DTUG9I,B000646,pos,captured,771.59,EUR,2025-04-09
P6RL4LLV29,B001498,stripe,failed,413.31,EUR,2025-01-16
PILVI0QFDE,B001804,stripe,captured,170.14,USD,2025-06-27
PN87559IN1,B004714,adyen,captured,256.18,EUR,2025-04-14
P7HZLBTGEZ,B001807,stripe,captured,165.59,EUR,2025-07-07
PTNEZDQJUJ,B000019,stripe,captured,495.64,EUR,2025-04-22
P440B58NDX,B002211,stripe,captured,189.32,EUR,2025-07-24
PRWQOCW01M,B002988,pos,authorized,1059.22,USD,2025-02-26
P3HL35OPAU,B005626,pos,captured,369.53,EUR,2025-03-26
PZ0U8EMPJJ,B003287,stripe,captured,376.55,EUR,2025-03-22
PHS4XHASCU,B003656,paypal,captured,512.91,EUR,2025-06-26
PO91HJSFCO,B000936,paypal,captured,586.16,USD,2025-02-23
PZ2GN5N3MI,B000936,stripe,chargeback,837.37,USD,2025-02-27
P7S55RXUVU,B005416,adyen,captured,143.12,EUR,2025-01-17
PDVJBBZHET,B001553,adyen,captured,875.1,EUR,2025-05-08
PWNL0O8MK8,B003075,pos,captured,994.57,EUR,2025-01-25
PASHNMB9H8,B000186,pos,authorized,136.87,EUR,2025-04-03
PGUSMGNFRL,B005994,pos,captured,180.95,EUR,2025-03-14
P96T5UTUZD,B003528,pos,refunded,162.22,EUR,2025-04-28
PMOUSCY70H,B001559,stripe,captured,185.03,EUR,2025-06-11
P1Y893EKSH,B001559,pos,captured,264.33,EUR,2025-06-20
PIJYJJYYL9,B000102,pos,failed,321.22,GBP,2025-06-22
PHMXK3ETM6,B004312,stripe,failed,557.23,EUR,2025-01-31
PZ0MXBG5PB,B000141,pos,captured,406.81,GBP,2025-01-27
PWT6WMV6H3,B004266,paypal,captured,803.46,EUR,2025-03-02
PVL7IWK4VA,B001188,pos,captured,177.96,EUR,2025-02-27
PYBR6Y9TVD,B000568,pos,captured,875.26,EUR,2025-02-07
PYWDMUINTB,B002549,adyen,refunded,301.75,GBP,2025-03-31
PQ9OCLDJWT,B004938,adyen,authorized,842.35,GBP,2025-02-08
PPYYJLQZKL,B001554,pos,failed,156.22,EUR,2025-02-13
PLG2546EOJ,B002496,adyen,captured,826.63,EUR,2025-04-09
P3G84IHSXI,B001093,pos,captured,166.55,EUR,2025-04-15
PHWZALE199,B001396,paypal,captured,706.48,EUR,2025-03-01
PTWTP98LPY,B004337,pos,refunded,87.07,EUR,2025-07-13
PS6AQHC6VQ,B004337,pos,captured,124.38,EUR,2025-07-15
P3RYTQXW8F,B003416,adyen,refunded,126.23,GBP,2025-06-19
PNQIDOTXO1,B001947,pos,failed,347.57,EUR,2025-07-09
PC6RB9HTFA,B003218,paypal,failed,670.63,EUR,2025-05-12
PSOUSQ80NS,B004205,adyen,captured,765.8,EUR,2025-03-24
PMVXVHXUBQ,B000708,pos,chargeback,1277.83,EUR,2025-05-25
P1PFNNRMHP,B004872,pos,captured,142.84,USD,2025-04-10
PZGVZUKIIS,B004509,stripe,captured,1500.18,EUR,2025-05-06
PTC7SVO440,B000977,paypal,captured,524.5,EUR,2025-01-30
P5KAX78KXK,B000782,paypal,captured,435.55,EUR,2025-05-13
P1I2BXVBG6,B001755,stripe,captured,351.78,EUR,2025-04-16
PVBBDEE30G,B000295,paypal,captured,184.38,EUR,2025-04-09
PVC1W4JPEL,B004323,paypal,captured,828.92,EUR,2025-06-25
PUYQKMPH8F,B001295,pos,captured,369.56,EUR,2025-04-20
P71O9TH9N6,B001295,stripe,refunded,527.95,EUR,2025-04-12
PIR7AJ2N6E,B003258,stripe,captured,220.75,GBP,2025-05-11
P9EZ628GW5,B002039,paypal,captured,0.0,EUR,2025-05-18
PY0KOFEV26,B002974,pos,captured,512.43,USD,2025-04-26
PVMKQ1Q5JQ,B002775,stripe,captured,380.99,GBP,2025-05-30
POXIAHT4T9,B003282,paypal,captured,126.28,EUR,2025-06-05
P8P5WKVN1R,B002513,stripe,captured,371.78,EUR,2025-03-10
PEH1X6UB9M,B000458,stripe,captured,141.53,EUR,2025-05-15
P7FKD7HQGK,B005506,adyen,chargeback,209.3,EUR,2025-05-12
PTYVQF43EL,B002003,paypal,captured,209.53,USD,2025-05-14
PSX0ZQZL6N,B003307,paypal,captured,379.74,USD,2025-03-30
PV7BBC7UE0,B003686,pos,captured,735.96,EUR,2025-07-25
PR8DNBM8YP,B001072,paypal,captured,281.96,EUR,2025-02-05
PF90R3YQLQ,B001278,pos,refunded,185.19,USD,2025-04-10
P8BGEUG7FB,B005653,paypal,captured,162.07,EUR,2025-03-18
PY0Y9013W7,B001989,stripe,captured,585.11,GBP,2025-05-20
P4DY9OFUK3,B000320,stripe,captured,381.27,EUR,2025-04-26
P3LB74U2TW,B005072,stripe,captured,368.37,EUR,2025-05-21
PXKC7UQ9I4,B005673,stripe,failed,298.1,GBP,2025-06-22
P9HWJRB9GP,B004732,adyen,captured,694.35,EUR,2025-02-22
PX7UHGD7BE,B002620,paypal,captured,178.11,EUR,2025-06-20
P5O4EGZS1A,B003408,stripe,authorized,127.72,GBP,2025-06-25
PW2V2HN5D8,B002661,adyen,captured,484.44,EUR,2025-06-19
P6RQEV7LPB,B003715,pos,captured,175.73,EUR,2025-01-23
PS1Z6RZ3SX,B003410,pos,authorized,376.26,GBP,2025-01-11
PUMQKSR70R,B005364,pos,captured,325.98,USD,2025-05-27
PWL04DSY62,B003303,adyen,captured,149.76,EUR,2025-02-02
PZGZVYWKNO,B002701,paypal,refunded,1000.55,EUR,2025-01-17
PBH39ALJST,B003985,pos,authorized,153.0,EUR,2025-03-17
P96XY61YFG,B004040,paypal,refunded,396.82,EUR,2025-05-26
P7UEW10LID,B003382,pos,captured,1250.95,EUR,2025-03-13
PCAXKRVYNL,B000131,paypal,authorized,362.29,EUR,2025-02-27
PSCT3YEITE,B005497,paypal,captured,152.17,USD,2025-04-11
P8Y3V1POSN,B004412,adyen,authorized,334.54,ZZZ,2025-01-22
PCA935K1ZR,B004412,stripe,authorized,477.91,EUR,2025-01-20
P4HAKDYQU0,B004190,stripe,captured,1096.81,EUR,2025-07-21
PE75EMMBEB,B001345,paypal,chargeback,337.74,EUR,2025-06-11
P6ZVNTJERD,B002659,adyen,captured,647.75,EUR,2025-04-01
PA2OV377RT,B002415,stripe,refunded,636.62,USD,2025-06-05
PS1DZYOXA2,B003902,adyen,failed,131.56,EUR,2025-02-22
P11WC08HFL,B004617,paypal,captured,129.53,EUR,2025-01-04
PTXJXG8RFG,B002214,pos,chargeback,397.2,EUR,2025-03-04
PZ12GH41T7,B003429,adyen,failed,196.0,EUR,2025-03-04
PBDEQXZPYK,B000576,adyen,captured,561.1,EUR,2025-03-03
PJQLGCI3XJ,B005111,adyen,authorized,622.17,USD,2025-03-13
PUAEC6PL1Z,B005111,adyen,refunded,888.82,USD,2025-03-11
P5PTLZY6ZY,B002639,pos,authorized,378.54,USD,2025-01-09
PFVTL5NBMF,B003259,adyen,captured,753.03,EUR,2025-07-12
PM27ABTSPR,B003006,pos,captured,721.97,EUR,2025-05-09
P2H42I1LXD,B003605,adyen,captured,493.89,EUR,2025-07-12
P2QN4OYCAH,B002079,pos,captured,282.22,EUR,2025-07-18
PWMDAL925T,B004275,pos,captured,1152.35,USD,2025-06-11
PL83JDDX5Q,B002644,pos,authorized,565.5,EUR,2025-01-26
PH8ZWCM2WX,B002074,paypal,captured,602.92,EUR,2025-04-01
P60DHYFAEY,B003235,pos,captured,1264.36,USD,2025-03-03
PZXQ26A1DN,B005036,adyen,chargeback,140.65,EUR,2025-06-28
POQYETM4JB,B004729,pos,authorized,354.45,EUR,2025-03-10
PXXVRCP4WX,B003228,pos,captured,895.85,EUR,2025-04-30
P65VFC8O28,B000805,pos,captured,924.04,EUR,2025-06-14
PKNAMCIUSB,B000336,pos,authorized,546.96,EUR,2025-02-03
PQI5JOI22T,B005961,stripe,captured,176.5,EUR,2025-06-05
PWL840EYWI,B002349,pos,failed,795.79,EUR,2025-06-11
P5Q4LD07E6,B003299,pos,failed,1083.58,EUR,2025-03-10
P3CGEEE3X7,B000501,pos,captured,715.44,USD,2025-04-20
PHEHTQEV52,B005317,adyen,failed,263.47,USD,2025-04-14
P7YHOY512B,B000384,adyen,captured,296.31,EUR,2025-03-23
PJ311GMO4F,B001269,paypal,captured,568.46,USD,2025-02-16
P9FMDCYLE2,B002431,pos,authorized,350.4,EUR,2025-01-09
PNE3GLX7WJ,B004393,paypal,chargeback,358.95,USD,2025-02-03
P7BRSTKYII,B001544,pos,captured,270.75,EUR,2025-03-17
P0BX5ZL4MR,B002262,paypal,captured,1026.61,USD,2025-02-14
P30WC4J6FP,B001441,stripe,captured,387.92,EUR,2025-02-12
PAPGJ7FUS0,B002642,pos,failed,360.19,EUR,2025-03-20
PZB9G7RPV8,B000685,adyen,captured,274.1,EUR,2025-05-18
PDI6JLAT2W,B000547,stripe,authorized,937.63,USD,2025-05-26
PAW55G5IPK,B004922,pos,failed,1226.83,EUR,2025-07-04
PL2TYCHM6B,B003339,paypal,authorized,585.07,EUR,2025-03-01
PZAOBFVYKL,B000325,stripe,captured,161.11,EUR,2025-05-30
PQXAKL2QL8,B005011,stripe,captured,906.04,EUR,2025-04-11
POZVK80VSC,B003042,stripe,captured,559.56,EUR,2025-02-17
P84FBOI1VG,B003932,pos,captured,365.86,USD,2025-03-25
PN43XG1OOJ,B003040,pos,captured,178.15,EUR,2025-01-08
PEFAPNR7CI,B003040,stripe,captured,254.5,EUR,2025-01-06
PINNNZAS66,B003319,stripe,captured,681.17,EUR,2025-07-27
PM9NHO0VX2,B005128,adyen,authorized,182.64,EUR,2025-03-22
PG290FSJR3,B005128,adyen,captured,260.92,EUR,2025-03-24
PDJEK112ZR,B005667,pos,captured,366.75,EUR,2025-07-08
PS1NJAYUFS,B000771,adyen,captured,196.43,GBP,2025-02-02
PBOBDUJGSN,B002000,paypal,captured,564.59,USD,2025-06-18
P0FDJH0VFP,B005617,paypal,captured,174.38,EUR,2025-03-21
PKL8LLMIU9,B000650,stripe,chargeback,192.02,EUR,2025-06-22
PPZE8ZDMD2,B001827,stripe,authorized,1184.41,EUR,2025-07-06
PLWOOWRAGU,B002056,stripe,failed,632.02,EUR,2025-02-18
PAQVHEUFWR,B002056,adyen,captured,902.88,EUR,2025-02-17
PJ2OSQSE9F,B001005,pos,captured,133.74,EUR,2025-02-13
PX6N29TI8A,B002037,stripe,captured,566.86,USD,2025-01-23
P23UQDS5XK,B003306,pos,failed,776.78,GBP,2025-06-06
PB6R3DEEIF,B003306,adyen,captured,1109.68,GBP,2025-06-04
PBAO4XOTDF,B002058,pos,captured,370.64,EUR,2025-02-07
PVPHMSDG24,B001452,stripe,authorized,189.2,EUR,2025-07-08
PEPF83NYNC,B003548,stripe,captured,136.9,USD,2025-05-24
PZ9A3F2FPN,B005743,pos,captured,205.57,EUR,2025-01-21
P6LDA9GOHY,B004760,stripe,failed,603.59,EUR,2025-06-25
PDIFLRU6PC,B000659,paypal,captured,1066.67,EUR,2025-05-14
PLEUEUTS7M,B002603,stripe,captured,662.29,USD,2025-05-03
P2Z6OUV069,B001895,pos,authorized,650.59,EUR,2025-04-03
POXCN4J1BS,B000564,paypal,authorized,879.21,GBP,2025-04-01
PJGF5JF2KO,B000564,adyen,refunded,1256.02,GBP,2025-03-30
PR2GBETP2O,B004408,stripe,captured,552.14,EUR,2025-05-04
P2UH6HHIN4,B001548,pos,captured,122.87,USD,2025-02-07
PEB44NNF3P,B002910,stripe,captured,163.99,USD,2025-04-14
PSK8TUS2A6,B005892,stripe,captured,280.83,USD,2025-05-13
P06YBWH9HW,B001026,stripe,authorized,177.37,EUR,2025-04-10
P5PA8SUGJW,B003879,adyen,captured,183.51,EUR,2025-07-10
P93HVSU0BN,B003142,paypal,captured,789.16,EUR,2025-05-27
PFSU2T6U9X,B002906,stripe,captured,143.62,GBP,2025-02-06
PR6VE1U2JF,B000598,adyen,captured,612.19,EUR,2025-03-02
PBFVU5LK2U,B001059,pos,captured,124.04,EUR,2025-07-06
PAHEJQP5KW,B005679,stripe,captured,647.66,EUR,2025-03-24
PA3WY4RUTI,B005489,pos,captured,279.71,USD,2025-05-07
P2B3IF5V0W,B005153,pos,authorized,402.23,EUR,2025-07-13
PZZ1FEMVFA,B005344,adyen,captured,154.69,USD,2025-05-13
P8246J8O5Z,B000869,paypal,authorized,1157.24,EUR,2025-07-20
P26D8KZOX4,B004245,adyen,captured,162.36,EUR,2025-02-10
P4VN3R0TQG,B004689,pos,captured,209.9,EUR,2025-03-23
PLT19NL759,B000279,stripe,captured,931.98,USD,2025-07-01
PN8Q3Z17BI,B003857,stripe,captured,120.96,EUR,2025-02-05
PKU842RPZ1,B001855,paypal,captured,306.98,USD,2025-05-24
P9R7M72XI4,B003305,pos,captured,242.79,EUR,2025-06-27
PM1KRZXE7O,B001248,stripe,captured,457.76,EUR,2025-05-26
PLA4MGMW3U,B004479,adyen,captured,143.85,EUR,2025-05-05
PPFLJWXWKJ,B004479,paypal,captured,205.5,EUR,2025-05-05
PS6B6CKGQQ,B003640,adyen,refunded,147.06,EUR,2025-06-07
PWPAYDL16K,B005493,stripe,authorized,439.88,EUR,2025-01-21
PWIR59YU36,B002638,adyen,captured,130.63,EUR,2025-01-30
P6PVKHEMAS,B002139,pos,chargeback,124.89,EUR,2025-02-05
PT1ORR4ZNO,B002139,adyen,authorized,178.41,EUR,2025-02-01
PWN13DS328,B000698,stripe,authorized,437.1,EUR,2025-05-20
PE8DMHZL6K,B001737,adyen,captured,567.71,USD,2025-07-17
P4VM5YDEBA,B001737,pos,captured,811.02,USD,2025-07-11
PGXF6NF3A1,B000637,adyen,captured,843.22,GBP,2025-06-06
P5V2GUJ9N9,B002948,stripe,captured,544.47,EUR,2025-03-18
PL3QSNHSZ4,B003598,adyen,failed,445.66,EUR,2025-04-26
PKD4M53N2N,B000498,adyen,failed,502.75,EUR,2025-06-14
PXSAZ2FQHT,B005178,adyen,authorized,407.51,GBP,2025-01-18
PZ2CXRF944,B005427,stripe,captured,560.21,EUR,2025-06-08
PU9BE8JSTC,B003202,adyen,captured,1027.58,EUR,2025-01-05
PCFYFSY76A,B003196,stripe,captured,753.42,EUR,2025-07-06
PWR180VJCE,B002069,paypal,refunded,403.46,USD,2025-07-21
PL6DVKSPYY,B004130,paypal,captured,377.77,EUR,2025-04-20
PWSV44LV24,B004130,stripe,refunded,539.67,EUR,2025-04-23
PYT4YJVS6I,B004710,adyen,captured,664.16,USD,2025-05-10
PE1DMY12CR,B000743,stripe,captured,601.3,EUR,2025-07-09
PC5LFWR1KH,B001088,adyen,captured,429.37,GBP,2025-04-18
P5E86LQMIE,B005723,stripe,captured,789.68,GBP,2025-02-04
PTFRQHFQ26,B004502,adyen,captured,366.91,EUR,2025-02-10
P2044A83ZA,B003622,pos,captured,383.23,EUR,2025-07-15
PYWS84ICQK,B005963,paypal,refunded,1152.89,EUR,2025-01-19
PZRLW0XZA5,B004350,stripe,captured,307.98,EUR,2025-06-13
PWDTT68E1E,B004350,pos,captured,439.97,EUR,2025-06-17
PVFQR25Y9K,B004101,adyen,captured,383.93,USD,2025-07-11
P6M8XDK52F,B001880,pos,captured,125.52,USD,2025-02-06
PPZOIUPCC2,B004120,pos,failed,706.61,EUR,2025-03-24
PKT73GMUVV,B003371,adyen,authorized,131.66,EUR,2025-06-24
PGTHKC491S,B002871,adyen,captured,219.8,EUR,2025-07-12
PZVA5FP7M9,B002871,paypal,captured,314.0,EUR,2025-07-09
P1SMZNY8E4,B004982,adyen,captured,707.84,EUR,2025-07-20
PHNKWQ47U1,B005102,paypal,captured,222.66,EUR,2025-04-13
P25IXJ99V8,B004114,pos,captured,360.54,EUR,2025-06-16
P7VP21RUG0,B005900,stripe,captured,629.18,USD,2025-02-24
PJP8DPOKPT,B001284,stripe,captured,815.8,EUR,2025-02-02
PYVNFUVZOW,B003892,stripe,refunded,564.37,EUR,2025-04-01
PHZHH4BGMI,B005162,stripe,refunded,208.69,GBP,2025-02-17
PDR4SJVFA5,B005865,stripe,captured,338.88,EUR,2025-06-20
PU0B8UW56C,B002417,stripe,captured,144.21,EUR,2025-02-02
PSQBHIO3GT,B005703,paypal,captured,139.4,EUR,2025-02-27
PLJ40UF9C0,B001710,paypal,failed,391.53,EUR,2025-05-18
PO3JW72GWV,B001710,stripe,captured,559.33,EUR,2025-05-15
P9P3MSJEP6,B000932,pos,captured,736.5,USD,2025-03-09
P88J7TKU4E,B002500,adyen,captured,184.31,USD,2025-02-28
PDSBNVN0UZ,B000123,stripe,failed,207.33,USD,2025-05-18
PY1KLEINGQ,B004852,adyen,authorized,322.78,GBP,2025-04-04
P6A9DUFWBF,B002002,adyen,captured,345.12,USD,2025-05-12
P1C555PMX6,B005936,stripe,captured,901.38,EUR,2025-06-18
PX3M49L281,B002734,pos,captured,644.04,USD,2025-04-29
PDH24V2SI4,B005041,paypal,captured,192.56,EUR,2025-06-03
PV47ZXF2G7,B003774,adyen,captured,175.94,GBP,2025-01-21
PG8DDX4M9L,B000975,paypal,captured,1257.57,GBP,2025-04-10
PUEBT60YWG,B005567,stripe,captured,185.99,USD,2025-06-18
PUFNAQNQK4,B002777,stripe,captured,846.58,EUR,2025-06-12
PS9SF4BI4J,B001431,stripe,authorized,396.18,GBP,2025-05-18
PVMKUFLW7Q,B004309,stripe,captured,1060.9,EUR,2025-04-20
P8MHYL58OO,B002434,adyen,captured,217.8,EUR,2025-02-25
P25EF21JDS,B004627,stripe,authorized,194.46,EUR,2025-04-14
PFTBZWKLTD,B005862,pos,captured,224.7,EUR,2025-05-04
P60T7OGG32,B005862,paypal,captured,321.0,EUR,2025-05-01
PCCINP3G7J,B004716,stripe,chargeback,1037.1,EUR,2025-06-12
PBL1E4R07C,B005581,stripe,chargeback,281.95,EUR,2025-02-11
PUPHI8T66N,B004196,stripe,authorized,492.92,EUR,2025-04-12
PI24XTBFIB,B004384,pos,captured,491.5,EUR,2025-05-16
P2EMB8A2DB,B002783,adyen,failed,1247.51,EUR,2025-03-23
PTSHXKEHL3,B000586,stripe,captured,697.33,EUR,2025-03-20
PFIEU74LXI,B001528,pos,captured,969.96,EUR,2025-01-27
P6PABB56BJ,B001909,stripe,captured,143.17,EUR,2025-07-12
POLY13465W,B000453,adyen,captured,756.49,EUR,2025-05-15
PY841Z00AA,B001934,stripe,captured,1487.18,EUR,2025-05-24
PAES9J994J,B000832,stripe,captured,469.93,EUR,2025-04-26
P1X6UZYEJT,B000615,pos,captured,341.52,EUR,2025-05-13
P4H8Q3UHA4,B003919,pos,captured,171.99,EUR,2025-03-24
PGEYKT76LE,B005985,pos,captured,222.74,EUR,2025-03-06
PCABUOPZMC,B005916,paypal,captured,452.34,EUR,2025-01-25
PLKL8Q0TBA,B004000,stripe,captured,607.41,USD,2025-06-25
PF54HG6YLP,B000429,stripe,captured,666.32,EUR,2025-04-29
PQK4OL8S1F,B000552,stripe,captured,528.34,EUR,2025-07-08
PJ2ONOVUK3,B003751,adyen,failed,711.88,EUR,2025-03-09
PTRAJG8I9X,B000126,pos,failed,955.03,EUR,2025-06-28
PQA9XROUGD,B005334,paypal,captured,395.94,EUR,2025-02-01
PHEJLZG9BD,B003961,pos,refunded,1198.67,EUR,2025-07-04
PTGYVNJ7W7,B001972,stripe,captured,605.96,USD,2025-07-27
P1O3TWE0QY,B004410,stripe,chargeback,379.41,USD,2025-07-28
PV9WMQR4RA,B005620,pos,captured,124.01,USD,2025-07-07
P484E8DM7J,B000740,stripe,captured,725.36,EUR,2025-02-23
POPRCBPR6V,B001180,paypal,captured,332.37,EUR,2025-04-01
PGOSD4ZU9M,B002067,adyen,captured,290.52,EUR,2025-03-22
P380XES0JD,B004302,adyen,captured,1096.59,USD,2025-07-17
PILU4HFPSG,B005647,paypal,captured,181.89,EUR,2025-07-18
POD9LLRGNX,B002421,adyen,captured,463.15,USD,2025-04-07
PPANOTXY05,B002421,adyen,captured,661.64,USD,2025-04-02
P9H2R40OOL,B000822,adyen,captured,786.37,USD,2025-04-19
PM9K1ILG6V,B004121,pos,captured,200.1,EUR,2025-05-24
PAFTBCVURR,B005379,adyen,captured,133.43,EUR,2025-02-25
P75D8M09BJ,B001750,stripe,captured,680.53,EUR,2025-05-12
PDWV96GO18,B002547,adyen,captured,419.93,GBP,2025-01-10
PQBCKLFOBN,B001723,pos,captured,497.19,EUR,2025-05-02
PAI8ONCE7F,B001268,adyen,authorized,179.73,EUR,2025-07-12
PB9OPM2KHN,B003073,stripe,authorized,593.55,GBP,2025-07-03
PHSVD34EDO,B003073,paypal,captured,847.93,GBP,2025-07-02
PGIDAEOILI,B000965,adyen,captured,429.35,EUR,2025-03-17
PDKON1781A,B000363,paypal,captured,393.58,EUR,2025-07-16
PX9PE8RL75,B005920,paypal,captured,398.11,USD,2025-02-19
PZCNRQ4ZMV,B005461,pos,authorized,1063.56,USD,2025-07-13
PI8RT4ADBT,B005466,stripe,refunded,566.22,EUR,2025-02-11
PZ1UR6GXO0,B000344,paypal,captured,590.66,GBP,2025-03-18
P3VJ1V4TQN,B000344,pos,captured,843.8,GBP,2025-03-10
PK1JE1XUOT,B001916,pos,failed,539.62,EUR,2025-03-03
P2GI9ENO2H,B002889,paypal,refunded,258.46,EUR,2025-02-03
PN3VSFVFQ9,B001035,adyen,captured,844.38,USD,2025-02-13
P18S1H4XE0,B004348,adyen,authorized,820.89,EUR,2025-03-11
PKRDUUZEU4,B003004,adyen,failed,299.17,ZZZ,2025-03-23
PS0751JHMU,B003633,adyen,captured,445.55,USD,2025-01-07
P9RKBCYAHV,B004853,paypal,captured,879.15,EUR,2025-07-16
PY8C1SQKMA,B003964,paypal,captured,124.66,USD,2025-03-23
POUAOQ7YJ7,B003964,paypal,failed,178.09,USD,2025-03-17
P6YLH3QDR3,B001562,pos,captured,1184.86,EUR,2025-05-04
PKBTTQKYCJ,B001285,adyen,refunded,541.63,EUR,2025-06-21
PGUBFLFXBK,B001049,paypal,failed,211.25,EUR,2025-03-25
PIEI8PF7KD,B001049,paypal,refunded,301.79,EUR,2025-03-24
PLLMBUHZPL,B005208,pos,captured,961.81,EUR,2025-06-25
P6HS7AKTUT,B003082,adyen,captured,625.35,USD,2025-07-17
PPVOR955BG,B000961,adyen,authorized,964.95,EUR,2025-07-18
PTDKDR713A,B003995,paypal,captured,670.18,EUR,2025-02-12
P3XURD77U1,B002201,paypal,captured,972.91,EUR,2025-04-28
PEIDAAG5OF,B000327,adyen,captured,269.98,USD,2025-07-09
PTIL84NU6Q,B005970,stripe,captured,277.89,USD,2025-04-25
P7PZUFV79F,B004373,paypal,captured,446.8,EUR,2025-06-01
P3KUECLRPI,B005239,paypal,chargeback,831.95,EUR,2025-05-10
PHYUY26104,B000885,paypal,captured,121.73,USD,2025-01-06
PQAUGKPFA5,B000874,pos,refunded,729.69,USD,2025-05-16
PPOVTDEDZD,B001067,stripe,captured,956.45,EUR,2025-01-16
PC5Q2WVXAJ,B000209,stripe,captured,1550.71,EUR,2025-05-06
P26NIS181Z,B005442,adyen,captured,140.63,EUR,2025-06-27
PZTDNU500P,B004051,stripe,captured,186.16,GBP,2025-01-13
PZ7RIOLAZ9,B001393,adyen,captured,803.63,EUR,2025-04-22
PAJNGMXW5F,B002731,stripe,captured,238.5,USD,2025-06-18
PYMFELGDUH,B004515,pos,authorized,1156.8,EUR,2025-01-12
PQ3CXSNNI3,B002669,paypal,captured,597.88,EUR,2025-05-26
P1RTEYNZ5W,B004687,adyen,captured,263.42,GBP,2025-04-07
PNCNZ7OBYR,B003533,pos,authorized,352.46,EUR,2025-01-04
PYH5MZ5KU4,B002255,paypal,refunded,371.67,EUR,2025-05-21
PQQKIDW392,B000014,paypal,failed,1495.26,EUR,2025-07-26
PR2B9GD4KI,B002616,paypal,captured,342.24,EUR,2025-05-22
PFWS38DUUM,B003531,stripe,captured,1014.4,USD,2025-03-26
P0G6E5SL45,B005307,pos,failed,444.32,USD,2025-04-07
PQY2NOPKZ8,B004717,pos,captured,688.92,EUR,2025-02-22
P430U2ZNX2,B000371,adyen,captured,887.17,USD,2025-04-22
PCP60VZR8J,B002290,stripe,captured,366.6,EUR,2025-05-19
PBXDBI58M8,B001495,pos,captured,578.43,USD,2025-04-28
PN9SLU9EGD,B001596,adyen,captured,421.02,EUR,2025-06-03
PMRUKLG1DT,B002918,adyen,captured,209.47,EUR,2025-06-08
PSWGN2CPE0,B003000,paypal,captured,933.68,EUR,2025-07-13
PDVKNAMO67,B000861,adyen,captured,317.25,EUR,2025-05-30
PXCUMKWUX7,B000850,pos,captured,456.76,EUR,2025-07-17
PTQXO3MBZN,B002117,paypal,captured,868.57,GBP,2025-05-26
P8V0OR59QB,B002757,pos,captured,1092.08,EUR,2025-03-11
P2A07KBZ9E,B003120,paypal,captured,414.61,GBP,2025-06-12
PNO2FKP9PO,B003630,paypal,failed,676.86,EUR,2025-04-13
PM16OH8DCT,B000317,pos,chargeback,770.46,EUR,2025-05-14
